Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
OldBullLee,US,781,3,72.215.217.77,wsip-72-215-217-77.om.om.cox.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
OldEurope,DE,3,0,84.56.30.87,dslb-084-056-030-087.pools.arcor-ip.net,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
OldMan,PL,0,0,89.79.83.166,89-79-83-166.dynamic.chello.pl,443,9030,0,0,0,0,0,0,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
oldstarCodesurfers,US,0,5,71.19.145.59,codesurfers.net,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.3.25 on Linux,0,0
oldtox,FR,28,8,176.181.155.165,i15-les02-ntr-176-181-155-165.sfr.lns.abo.bbox.fr,443,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
ololo,RU,37,15,87.237.114.30,client030-114-237-87.ptg.tvoe.tv,9050,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
ololorenz,DE,438,21,144.76.121.196,mail.olorenz.org,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
OlympiakosVolou,GR,4,0,79.131.141.2,athedsl-406788.home.otenet.gr,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Windows XP,0,0
OlyXV,FI,1777,7,91.233.116.68,server-91-233-116-68.creanova.org,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
omglolwtfbbq,GB,1,24,86.149.48.121,host86-149-48-121.range86-149.btcentralplus.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
OMGWTFBBQ,IT,23,5,2.230.8.6,2-230-8-6.ip199.fastwebnet.it,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
omnipappa,HU,1114,6,84.236.119.122,84-236-119-122.pool.digikabel.hu,14985,18837,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
omnivoretorrelay1,US,28,0,66.228.54.170,li296-170.members.linode.com,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
OmNomNomNom,DE,7198,99,188.40.32.154,torproject.org.qwyx.de,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.4.16-rc on Linux,0,0
omrphuim,DE,239,0,87.178.207.5,p57B2CF05.dip0.t-ipconnect.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
oneeyedman,US,170,18,50.199.1.178,tor.oneeyedman.net,443,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
OneFreeInternet,DE,17,25,62.143.206.123,ip-62-143-206-123.unitymediagroup.de,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
OneMoreLinuxTor4,DE,0,24,5.146.96.152,ip-5-146-96-152.unitymediagroup.de,12222,None,0,0,0,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
onemoretorserver,DE,2098,11,62.108.44.191,62.108.44.191,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
OneOfMany,DE,41,32,213.239.249.219,vm68.iossol.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.39 (git-2f7e71c2e896772f) on Linux x86_64,0,0
oneringtorule,DE,14544,19,144.76.182.202,static.202.182.76.144.clients.your-server.de,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.4.18-rc on Linux,0,0
onion1898,US,6,0,71.232.225.19,c-71-232-225-19.hsd1.nh.comcast.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.3.25 on Windows 7,0,0
OnionberryXX,HK,1,1,42.98.3.77,42-98-3-077.static.netvigator.com,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
OnionHall2000,BE,7,0,62.235.181.41,ip-62-235-181-41.dsl.scarlet.be,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
onionland,BZ,14,0,31.220.1.85,31.220.1.85,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
OnionLord,US,19,7,67.163.247.127,c-67-163-247-127.hsd1.pa.comcast.net,10551,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Windows 7,0,0
onionLoversAnon,DE,518,264,88.198.219.54,static.88-198-219-54.clients.your-server.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
onionnetwork,DE,406,1,178.254.31.117,v36171.1blu.de,4444,4443,0,0,1,0,0,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
onionpi,US,11,7,75.67.224.109,c-75-67-224-109.hsd1.nh.comcast.net,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
onionrelay,US,13,0,108.32.49.7,static-108-32-49-7.pitbpa.fios.verizon.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.4.17-rc on Linux,0,0
Onions,DE,98,0,79.203.90.50,p4FCB5A32.dip0.t-ipconnect.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.3.25 on Linux,0,0
oniontoys,JP,9,4,124.41.66.220,7c2942dc.i-revonet.jp,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on FreeBSD,0,0
onionwarrior,US,1445,61,198.199.117.92,198.199.117.92,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.12-alpha on Linux,0,0
OnkelAdi,FR,0,0,86.197.168.140,ANancy-156-1-97-140.w86-197.abo.wanadoo.fr,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.39 (git-bec76476efb71549) on Windows 7 Service Pack 1 [workstation],0,0
OnlinePrivatliv,US,401,9,198.52.240.128,198.52.240.128,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
opalscence,JP,3,29,219.117.206.46,sylph.white-void.net,24000,24001,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on FreeBSD,0,0
open4medetorrelay,DE,489,139,5.199.142.124,open4me.de,9001,9002,0,0,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
open4medetorrelay2,DE,36,151,85.214.90.113,h1374174.stratoserver.net,5000,9002,0,0,1,0,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
openfreedom,HU,1277,74,79.172.193.32,chicon.box.webenlet.hu,443,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.3.25 on Linux,0,0
opensesamebeef,US,142,66,208.83.223.229,208.83.223.229,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.4.17-rc on FreeBSD,0,0
Opportunity,RU,29,17,95.154.106.134,95.154.106.134,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
OPSSec,US,2,12,70.179.183.94,ip70-179-183-94.fv.ks.cox.net,8080,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
OrangeSlices,US,13,4,50.187.0.55,c-50-187-0-55.hsd1.ma.comcast.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.3.25 on Linux,0,0
OrbotRelay,ES,0,0,77.210.112.39,77.210.112.39,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.4.16-rc on Linux,0,0
OrbotRelay,IN,0,0,101.220.15.59,101.220.15.59,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.4.16-rc on Linux,0,0
OrbotRelay,BR,0,0,179.86.109.131,179-86-109-131.user.vivozap.com.br,9001,None,0,0,0,0,0,0,1,1,0,Tor 0.2.4.16-rc on Linux,0,0
